Hotel 81 Rochor,Reviewed: 5 November 2018,Canada,7.5,2,“It is to the budget! Don't expect too much because it is cheap!”,"['• Business trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 5 nights']",There were ants everywhere! There was a strong smell in the room and in the hotel when you were entering. You have no control on the air conditioner! The room is very small and the air conditioner is direct in the room and you can't turn it off; It basically made me very sick at the end of my trip!,The staff and the location are great. They cleaned the room every day.,Stayed in November 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 2 November 2018,Indonesia,8.8,1,“My stay was statisfying and pleasant.”,"['• Couple', '• Standard Double Room without Window', '• Stayed 3 nights']",It seems that the hotel has an ant problem in the room I stayed in. Not too serious but a matter to look after.,"The air conditioner was OK
The staff is very polite and helpfull.
Clean sheets and towels every day on demand.
No traffic noise.
Close to shopping centre.
I would recommend this hotel and in the future I certainly will visit again.",Stayed in November 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 29 October 2018,India,7.0,1,“Hotels seems decent and budgeted one.”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 3 nights', '• Submitted via mobile']","Hotel doesn't have restaurants facilities..
Though the Smoking is prohibited, the corridor full smell of cigarettes... my family, especially  children's are not like that smell...",Hotels seems decent and budgeted one.,Stayed in October 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 28 October 2018,Malaysia,10,2,“Superb Location”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 3 nights', '• Submitted via mobile']","Only 2things need to highlight 
1. In the morning housekeeper making some noise by talking very loudly and suddenly ive woke up so early and unable to sleep back.. 
2. The bed makes my back pain !!! 😏😏😏",Location was great!!! Only 2mins walking distance from Rochor Station via downtown line to the hotel and its very convenience to go everywhere that you want... staff were helpful and friendly. Recommended,Stayed in October 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 26 October 2018,South Korea,3.3,11,“Never choose this hotel ever.”,"['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 3 nights', '• Submitted via mobile']","1. A staff asure to us we could do early check-in by 11am. 
->But, when we got to hotel by 11am, staff was changed and they said there's no room till 2pm( which is the official check-in time)
2.The airconditioner was't working from the first time.
-> It took 3 hours to change my room.
->They don't care about inportance of time for traveler. 
->Even they've never noticed how long would it takes. 
->Never called back to let us know how something has going on before we did.
->We just trapped in warm hotel room for that long.
3. No one apologized to us.
4. Reception was terrible. 
->especially iresponsible and rude so much.
5. Room was very durty that can't believe they've cleaned and made up before we checked in.
6. The airconditioner had been out of order everyday.
7. The alley was cooler than the room.
8. The manager said, ""because hotel 81 is cheap hotel"".
9. Worst service than hostel.",No reasone to be good.,Stayed in October 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 22 October 2018,Sri Lanka,7.9,1,“A little expensive with respect to the ameneties available but excellent location”,"['• Leisure trip', '• Couple', '• Superior Double Room', '• Stayed 3 nights']","- No windows (well, windows were there, but they were fully sealed).
- Air conditioning could be adjusted according to our choice from the room.
- Since there were no windows, air was circulated by the A/C vent and the bathroom fan vent.
- Rooms were of enough size to accommodate two people, but it was smaller than what we expected for the price.
- Bed and the pillows were a little hard.
- Two free water bottles were often replenished with only one, and we had to ask for the second one every day except for one day.
- Had a slightly strong smell in the rooms probably due to the lack of fresh air but this was no problem.","- Perfectly located within a few minutes of walking distance to the MRT stations Rochor, Little India, and Jalan Besar.
- Located close to the Bugis Street where you can find many, good local eateries and places to shop.
- Supermarkets and grocery stores could be found nearby.
- Hotel staff was very helpful in helping us find our way around and also in changing our initial room since it had some strong smell.
- Housekeeping was good.
- Dental kits were provided.
- The shampoo and body wash liquid was good.
- No sound of the traffic although hotel was right beside the road.
- Everything was clean.
- Had a lift for all floors.",Stayed in October 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 17 October 2018,Sri Lanka,7.9,2,“Stay at SIN ”,"['• Leisure trip', '• Family with young children', '• 2 rooms', '• Stayed 3 nights', '• Submitted via mobile']",Some staffs at the reception weren't nice enough.overall the service can be rated as 'good',Easy access to all the attractions and walking distance from Jalan besar MRT,Stayed in October 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 9 October 2018,United Arab Emirates,7.1,14,“Good”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 2 nights', '• Submitted via mobile']",A little dusty.. no comforter but a bedsheet-blanket-bedsheet to make it up..,Theres a convenience store beside it.. easily accesible from mrt rochor and bugis street shops..,Stayed in October 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 8 October 2018,India,7.5,1,“It was a pretty nice accommodation in beautiful Singapore”,"['• Leisure trip', '• Couple', '• Superior Double Room', '• Stayed 1 night', '• Submitted via mobile']","Absence of ac controller 
Absence of feet mopping towel.
Absence of Hand jet for toilet","The room was a bit small in comparison to what was shown in picture on net. There were missing towels meant for cleaning feet after taking bath. Rest it was ok...ac was not having control panel in the room so when ever it was needed to manipulate, I had to call the reception. Rest all was good.",Stayed in September 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 21 September 2018,Thailand,6.7,1,“see i wrote before”,"['• Solo traveller', '• Standard Double Room without Window', '• Stayed 4 nights']","air condition is very cold even if turn off from front office, it may be cause some room got air from another room, because the room is near another room, you should seperate air  , mean  , guest can turn off air from their room, very cold , and you should prepare place for guess to do job, put laptop, wifi, near lobby.
 anyway ,  receptionist is polite , good service, service excellent",,Stayed in September 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 16 September 2018,New Zealand,7.5,1,“Convenient location”,"['• Leisure trip', '• Group', '• Superior Double Room', '• Stayed 11 nights']",Couldn't open the curtains or windows so the room felt stuffy on days you want to stay in for a little longer. Some ants in the corners of the room.,Location was very convenient - near 2 Downtime line stations (Jalan Besar and Rochor) and a 8-10 min walk from a North East line station (Little India). A convenience store right next to the main door.,Stayed in September 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 7 September 2018,Australia,6.3,6,“I thought they should offer us some sort of compensationsations spontaneous.”,"['• Couple', '• Superior Double Room', '• Stayed 5 nights', '• Submitted via mobile']","If not for this incident, money for values，it was o.k.","One night it was heavy raining, when the morning comes, our room was heavily flooded，some of our clothing was damaged by the leaking ceilings.
When I informed the manager, they didn’t give us any apologies nor offer us any form of compensation. When the water stopped dripping down, the moped up the floor, that was they did.
For us it was quite a bit of disappointment.
We didn’t lodge a formal complaint to them.
( we stayed 5 nights st this hotel this time )",Stayed in September 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 3 September 2018,Malaysia,7.5,22,"“Strategic location, near MRT to city and airport. Value for money.”","['• Leisure trip', '• Solo traveller', '• Special Offer - Superior Double Room', '• Stayed 3 nights']","Housekeeping is a bit poor - they forgot to refresh my tea/coffee sachets and toiletries.    The reception was fast in replenishing these items when I complained. 
The pillows were a bit flat and uncomfortable.  Should be replaced for better comfort of guests.","The reception staff were friendly and helpful.  Willing to show directions to eateries, places of interest and transportation. Most are nearby.
I liked that hotel provided 2 bottles of water everyday. 
There is an elevator to service to higher floors. Hotel has 6 floors.
The hotel is a short 200m from MRT Rochor Exit B. 
Hotel has wheelchair access ramp and convenience store located in same building with hotel. Store opens long hours for snacks and drinks.",Stayed in September 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 30 August 2018,Singapore,9.2,20,“A well deserve night sleep acquire.”,"['• Business trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night']","The toilet has a mouldy smell in it. Perhaps the management may want to consider room re freshener. Although staff made me feel welcome and comfortable while waitng for my  room to be ready, perhaps Management may want to look at late check-in eg 2am or after midnight check-in .","The staff made me feel comfortable while waiting for my room to be ready. They are friendly. The place is quint for a night stay. Parking was easy for drivers. And for those taking the public transport, it is accessible to the nearest public transport link.",Stayed in August 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 30 August 2018,Australia,5.8,5,“Front office staff very helpful and courteous.”,"['• Leisure trip', '• Couple', '• Standard Twin Room', '• Stayed 4 nights']","Not even a chair to sit on in the room, TV far too small. No where to place cases either.","Front office staff very helpful and courteous. Hotel is in a great position, close to everything.",Stayed in August 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 24 August 2018,Thailand,7.9,1,“Value for money (:”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 3 nights', '• Submitted via mobile']","The bathroom is too small. While taking a shower, the water leak out to the small gap of the door. The blanket is a bit too small.",The staffs are very friendly. The location is near to mrt station.,Stayed in August 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 20 August 2018,USA,7.5,4,“Good enough”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 3 nights', '• Submitted via mobile']","Alot of antz,1st day on our check in we found bunch of hair on the blanket","The staff is extremely helpful, they come right away to fix the problem change the blanket soon after we call",Stayed in July 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 19 August 2018,Saudi Arabia,6.7,4,“No. Of  people mentioned  in booking .”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 1 night', '• Submitted via mobile']",No. Of  people mentioned  in booking .com.did not tally with hotels  fits to stay.hotel staff  were quite confused with their offerings and blaming it on  booking site,,Stayed in August 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 18 August 2018,Indonesia,8.8,4,“Great stay”,"['• Leisure trip', '• People with friends', '• Standard Twin Room', '• Stayed 3 nights', '• Submitted via mobile']","We couldn't sleep on our last night cause of  neighbor's baby crying all night, but it is not the hotel fault tho. The room was clean just a little note, we found some dust on the cups and on the tea/coffee maker so we need to clean it our self.","Stayed there for a short trip. The location was great, cheap food at bugis and close to 2 MRT (rochor and bugis). The staff on the receiption was nice, they gave us an early check-in and also lend us an umbrella on a rainy day. Great place to stay.",Stayed in August 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 16 August 2018,Bangladesh,8.3,7,“Great location.”,"['• Business trip', '• Couple', '• Standard Double Room without Window', '• Stayed 2 nights', '• Submitted via mobile']","There were some very rude reception staff especially a person named Fazri. Since there was no refrigerator in the room I sincerely requested if they can keep it in their refrigerator but he simply rejected my request. Moreover, after checking out I needed to use the washroom and he simply declined to give me an access to the staff washroom as there is no washroom in the lobby. A person working in the service industry should not be like this. Very disappointing and unacceptable.",Great location. Some of the reception staff were extremely helpful and friendly especially a lady named zovina/ zinova while there are some rude staff.,Stayed in August 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 16 August 2018,Sri Lanka,5.0,2,“Very convenient location”,"['• Leisure trip', '• Family with young children', '• 2 rooms', '• Stayed 5 nights', '• Submitted via mobile']",The twin toom was very small and if you're looking at shopping you might have enough room to kerp your baggage. No mini bar /fridge in the room.,"Convenient location to many food outlets , shopping malls , MRT and Church.",Stayed in August 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 5 August 2018,Sri Lanka,5.8,3,“There were no safety box in side of the room.”,"['• Leisure trip', '• Group', '• 2 rooms', '• Stayed 3 nights']",Had to pay the all the amount of booking during check in to the Hotel,"There were no safety box in side of the room. Small room. No cupboard to keep the clothes. But Cleanliness and room service is good. Had to pay all amount during Check in to Hotel.If we had a chance to pay during check out, it will be easy to the customers.",Stayed in August 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 26 July 2018,Finland,6.3,3,"“Rooms are very old, worn out, a bit dirty(hairs and ants on...”","['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']","Rooms are very old, worn out, a bit dirty(hairs and ants on a floor). Not at all like in hotel advertisement pictures. And mine smelled for smoking(but were better after ionizer)
I asked to have room like in pictures but they said that ”you know, there is decoration in those pics”. 
Hotel staff were so nice and helpfull so cant blame them about that hotel quality.",,Stayed in July 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 21 July 2018,Sri Lanka,5.4,35,“I took this hotel only because of the location.”,"['• Business trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night']",A lot to mention. But mostly this is the situation in a budget hotel. This is even a bit below the average of others in same hotel chain.,I took this hotel only because of the location.,Stayed in July 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 19 July 2018,Brunei Darussalam,9.6,1,“thumbs up!!”,"['• Leisure trip', '• Family with young children', '• Standard Twin Room', '• Stayed 3 nights', '• Submitted via mobile']",nothing!!,"honest and helpful staff.. i misplaced my goldring in the room and they helped me out to find it. i got my ring back!!thank you so much!! happy with my room.  with tv,decorder, fridge. just everything is there!! will definitely stay here again.",Stayed in July 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 2 July 2018,India,5.0,3,"“Try & avoid this hotel if you. Except the location, they dont have anything else.”","['• Solo traveller', '• Standard Double Room without Window', '• Stayed 3 nights']","Room Size - Room was not clean - Room damp, something kind of sweaty. As a whole completely disliked the room. 
1st of its kind in Singapore = This hotel doesn't have any restaurant. Very pathetic",Their Front Office staffs. They were very courteous.,Stayed in June 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 24 June 2018,Indonesia,7.1,9,“near from center city”,"['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 3 nights', '• Submitted via mobile']",i can hear another voice from the other room and i can not sleep at 3.00 a.m there's another woman voice with man..really bad,near from center city,Stayed in June 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 22 June 2018,Malaysia,6.7,2,“OVERALL WAS OKAY”,"['• Family with young children', '• Standard Double Room without Window', '• Stayed 3 nights']","KITCHEN WAS PROVIDED IN THE APARTMENT. BUT ON A HOT CATTLE WAS AVAILABLE. WHICH IS FOR NOTHING, JUST MAKING TEA OR COFFEE. ON REQUEST I GOT RICE COOKER. THEY SHOULD ALLOW FLAME-LESS COOKING.",THE LOCATION OF PROPERTY,Stayed in June 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 5 June 2018,Indonesia,7.9,40,“Good Location”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 2 nights']",-,"The beds were so clean and the staffs were friendly. Good location as the hotel is located very near to Rochor MRT station. There was also a convenient store next to the hotel, masjid and halal food are very easy to find",Stayed in June 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 1 June 2018,Malaysia,6.7,3,“MRT very close”,"['• Leisure trip', '• Group', '• Standard Double Room without Window', '• Stayed 1 night']",The floor was sticky! Not the most comfortable of beds but it's okay. And walls are thin so you can hear what's going on outside. I could hear a staff (I think?) humming and you can hear tourists talking loudly while they were on their way to the lift.,"Very close to Rochor train station. There is a convenience store right next door to the hotel, where you can get snacks and even a sim card for your stay. Toilet was huge, plenty of space in the toilet. Ample room to move around in the guest room itself.",Stayed in May 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 30 May 2018,Malaysia,8.3,6,"“Location is best, near MRT station which is JALAN BESAR...”","['• Leisure trip', '• Couple', '• Special Offer - Superior Double Room', '• Stayed 2 nights', '• Submitted via mobile']","Water Heater was not hot and in the morning was in cold temp water, window can’t be open duno why, trying to take a breath for fresh air but can’t","Location is best, near MRT station which is JALAN BESAR & ROCHOR station, staff is polite, room is comfortable, 1pm to 2pm reach hotel, they are allow us to check in quite good for us",Stayed in May 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 21 May 2018,Philippines,6.7,8,“Location is its positive side.  I enjoyed my stay as i love just walking to the malls and parks!”,"['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 4 nights']","Well, the only problem i had was the size of the rooms, it was small and felt suffocating especially since there was no window.",It was so accessible to the places where we wanted to go and availability of all kinds of transportation.  The hotel is safe and secured and the staff is honest.,Stayed in May 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 9 May 2018,India,8.3,13,“Great Location. Clean. Friendly Staff. Decently Priced.”,"['• Leisure trip', '• Solo traveller', '• Standard Twin Room', '• Stayed 5 nights', '• Submitted via mobile']",,"- Located very close to the Rochor and Bugis MRT stations.
- Easily accessible by Grab Cabs or otherwise.
- Clean and well maintained.
- Very good air conditioning.
- Has a convenience store right outside the entrance.
- Close to a lot of eating places.",Stayed in May 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 30 April 2018,Malaysia,6.7,1,“Still ok”,"['• Leisure trip', '• Group', '• Standard Twin Room', '• Stayed 4 nights', '• Submitted via mobile']","There was ants at the coffee table n saw mouldy mirror.
Fridge without freezer....thus needed to place the milk at the reception freezer, not sure how but received defrosted milk upon check out.",Simplicity of the deco despite a small space given,Stayed in April 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 29 April 2018,Vietnam,5.8,1,“This place near many foods courts”,"['• Business trip', '• Solo traveller', '• Superior Double Room', '• Stayed 2 nights']","Price is high! With this price in other countries, I can stay in 4 stars or even 5 stars hotel with better conditions!",This place near many foods courts,Stayed in April 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 23 April 2018,Singapore,8.8,7,“First time experience in a budget hotel in Singapore.”,"['• Group', '• Standard Double Room without Window', '• Stayed 1 night']",,"First time experience in a budget hotel in Singapore. Not as bad as I expect, really! Extremely nice customer service from the front desk despite she is actually an intern(?) and fast room service as it is already completed for the period when I am out for dinner! However, the air conditioner gets really cold in the night despite adjusting the controller, and some of the guests are very uncooperative who speaks very loudly in the corridor.",Stayed in April 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 18 April 2018,United Kingdom,7.5,1,“The front desk team were excellent at helping us plan what...”,"['• Leisure trip', '• Group', '• Standard Twin Room', '• Stayed 3 nights', '• Submitted via mobile']","The walls were very thin, and the floor we were on seemed to have a lot of young families. We had trouble a couple of nights/early mornings with children running up and down the corridor very loudly waking us up.","The front desk team were excellent at helping us plan what to see and do in Singapore, free maps of the city etc. 
They also seemed interested in us and were very kind and smiley!",Stayed in April 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 16 April 2018,Australia,2.5,1,“We arrived in Singapore very late.”,"['• Couple', '• Submitted via mobile']","We arrived in Singapore very late. We had pre-booked and paid for our accommodation. When we arrived we handed the staf our passports. They asked for my husbands work permit card - My husband did not have in possession at the time. And that was that, because he did not have this card we could not stay there. They did not offer us any help or solutions. If we did not have this card we could not stay there. Staff were rude and unhelpful. 3 weeks ago we had stayed in Hotel 81 Chinatown with no issues. My husband is in Singapore every month and regularly books with Hotel 81 and has stayed many times at this particular Hotel. By the time we were able to find another hotel close by it was past 12am. The only form of ID they require was our passports (like all other Hotels). Very disappointed. Will not be staying with Hotel 81 again.",,,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 14 April 2018,Singapore,5.8,1,“just ok.”,"['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 2 nights']",Room#501. too small. when put the luggage hardly have space to move. very very uncomfortable room Room#501. not recommanded to stay this room.,staff were very nice to us ; location of the hotel is very good.,Stayed in April 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 13 April 2018,United Kingdom,8.8,7,“Excellent location and price.”,"['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']","Compact toilet in wetroom/shower, so became very slippy. Grippy mat or wooden bathmat could help this?",Excellent location and price. Staff very helpful minding luggage and booking taxi after we had checked out. Also very efficient and friendly throughout. Excellent English,Stayed in April 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 13 April 2018,Qatar,6.3,7,“It was a good value for your money considering accommodation...”,"['• Leisure trip', '• Family with young children', '• Standard Twin Room', '• Stayed 4 nights', '• Submitted via mobile']",The bed is quite small and hard.,It was a good value for your money considering accommodation in Singapore can be quite expensive. The hotel is just a few minutes’ walk from the metro station and restaurants. The room is being cleaned every day and the sheets and towel are changed too.,Stayed in April 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 1 April 2018,Thailand,7.1,2,“staffs are very good the location is quite and full of arts...”,"['• Leisure trip', '• Group', '• Standard Double Room without Window', '• Stayed 3 nights', '• Submitted via mobile']","the bed is small and the blanket not good, the room is quite small",staffs are very good the location is quite and full of arts you can walk around and find something to eat so easy,Stayed in April 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 27 March 2018,Malaysia,7.5,1,“Comfy”,"['• Leisure trip', '• Group', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",The a/c not adjustable. We were taking hot bath early in the morning for the sake of shivering all night😂,"Despite on other people review on this hotel, I did stayed for an overnight due to tight budget. Hence my expection was wrong, this room was decent enough, nice and comfortable. They did provide us iron including iron board.",Stayed in March 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 22 March 2018,Thailand,4.6,1,"“The Wi-Fi too slow,  we can not use during we stayed there.”","['• Business trip', '• Couple', '• Standard Triple Room', '• Stayed 2 nights', '• Submitted via mobile']",,"The Wi-Fi too slow,  we can not use during we stayed there.
And one more thing,  we are really sad when saw the room because we are booked the Triple Room but they arranged for us with 1 big bed and 1 small bed.",Stayed in March 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 17 March 2018,Philippines,6.3,1,“Good for short stay.”,"['• Leisure trip', '• Couple', '• Superior Double Room', '• Stayed 5 nights', '• Submitted via mobile']",When we left we put the tag can clean the room but only bed & toilet is attended the floor is not mapped. Anyway nice place to stay.,I like the location because its near train station . Also walking distance to bugis mall.,Stayed in February 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 16 March 2018,Libya,8.8,2,“Staff was approachable.”,"['• Leisure trip', '• Family with young children', '• Standard Twin Room', '• Stayed 3 nights', '• Submitted via mobile']","Bed was a bit small. 
Strong smell of cigarettes on the first day of our check-in even though it was a no smoking room.","Staff was approachable. 
Rooms were clean
Good location",Stayed in March 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 7 March 2018,Malaysia,4.6,1,“The location near to mrt station”,"['• Couple', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']","The aircond didnt really work that well, i cant even sleep cause it was too hot, then we were asking for an iron but they dont send it to our room so we have to go downstair to get it by ourself, the staff doesnt really greet that well, not even explain about the checkin and checkout time also not even explain for the payment, we didnt really wanna ask, cause their faces seems to be mad or something, they doesnt give us any receipts for the payment at least they should explain that for the guest but they didn't.",The location near to mrt station,Stayed in March 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 2 March 2018,Indonesia,7.9,18,"“Ok, Good”","['• Leisure trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 2 nights']","there is other guests smoke, so the smell went thru my room","excellent location, there is downtown line MRT; Rochor & Jalan Besar which bring us to everywhere",Stayed in March 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 24 February 2018,India,7.5,22,“Staff was courteous and ready to help”,"['• Business trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",Noise could be controlled inside the room,"Close to the Bugis station..clean rooms.. but small rooms, lot of noise in the night as people moment was there though out the night",Stayed in February 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 12 February 2018,India,5.8,16,“Simple hotel next to MRT STATION.”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 3 nights', '• Submitted via mobile']","They were not cleaning the bathroom every day and no health faucet in the bathroom
The bed and pillow was not comfortable.","1.The location very close to MRT  Station.
2.The balcony, luckily we got the only family room with the balcony.",Stayed in February 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 31 January 2018,Malaysia,7.5,3,“as a budget hotel this one is valuable”,"['• Couple', '• Standard Twin Room', '• Stayed 1 night', '• Submitted via mobile']",so far so good... only that frosted film on the glass at shower should be higher and non transparent,good location...although at the road side but cannot hear any vehicles sound,Stayed in January 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 25 January 2018,Indonesia,5.4,7,"“Not so cheap, not so comfy, just easy access to everywhere”","['• Leisure trip', '• Couple', '• Special Offer - Superior Double Room', '• Stayed 3 nights']","Staffs are not friendly.
Air conditioner was centralized and can't be controlled from room. We feel very uncomfortable with the AC.
Hot water was not very good, only hot a few minutes then turns cold.
Windows are fake, can't see anything from inside the room, so this is not a room with view.","Very close to public transport, only 2 minutes walk to Rochor MRT Station.
Bugis & Little India area (full of shops and food) are reachable by foot (5-10 minutes walk).
Room is clean and quiet. 
Bed, towel, and sheet are clean.",Stayed in December 2017,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 17 January 2018,Cambodia,3.8,1,"“It’s dirty, the dirts are everywhere.”","['• Leisure trip', '• Family with young children', '• Standard Twin Room', '• Stayed 2 nights', '• Submitted via mobile']","It’s dirty, the dirts are everywhere.
It’s also noisy at nights
The beds are too small and it moves when I move while sleeping that is very annoying!",,Stayed in January 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 15 January 2018,Malaysia,7.5,4,“Location.”,"['• Leisure trip', '• Couple', '• Special Offer - Superior Double Room', '• Stayed 4 nights', '• Submitted via mobile']",Windows is not usable abd accessable although my room has it. Not sure if its due to local regulation.,Location..location...location. Bus and MRT available in few minutes walking distance. The  room is small but clean and comfort.,Stayed in January 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 12 January 2018,Namibia,3.8,2,“Worst hotel ever”,"['• Leisure trip', '• Solo traveller', '• Special Offer - Superior Double Room', '• Stayed 1 night', '• Submitted via mobile']","The room was small, little to no amenities..old bedsheets, bathroom small and uncomfortable...shower is not properly demarcated and is combined with toilet. breeding ground for germs. Air con is controlled elsewhere... client cannot turn it off or on. And it seems to be on cold regardless of client request to turn it off..",Nothing..,Stayed in January 2018,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
